Date,tx,transactionfee,blocks,blockreward,gasused,etherprice,hashrate,dailyethburnt
2018-01-28,889104,887823405460725630962,6017,20563.3125,39324531791,1231.58,204748.658,
2018-01-29,936845,1275091188892739898843,5925,20556.75,40261018198,1169.96,213099.1585,
2018-01-30,906578,1062581044814676638643,5867,20304.9375,40864587588,1063.75,210494.5728,
2018-01-31,877284,1068648284563711239394,5883,20538.375,41266872563,1111.31,215826.4032,
2018-02-01,1008759,1550754475171311530943,5778,20542.125,41536066787,1026.19,221004.0257,
2018-02-02,981133,1202446581711127507322,5865,20641.59375,40854960763,917.47,224386.69,
2018-02-03,814486,887378180489834484329,5973,20319.09375,39679298889,970.87,223750.0072,
2018-02-04,800876,844771117177603385853,5960,20315.4375,38898471198,827.59,223628.198,
2018-02-05,875761,873209993830719855020,6025,20633.8125,40245262197,695.08,229317.1819,
2018-02-06,888219,925671715837918531901,5926,20381.625,39381740316,785.01,226643.546,
2018-02-07,818625,850591810780425278282,5913,20433.75,38974098416,751.81,232001.6424,
2018-02-08,681344,654747657376654762391,6002,20384.34375,37504769448,813.55,229493.3998,
2018-02-09,789807,702094308269009454707,5936,20272.125,38742315523,877.88,232843.1343,
2018-02-10,848390,761995777804930151045,6022,20687.71875,40043083880,850.75,234466.2002,
2018-02-11,773496,646192856431445452291,5955,20124.28125,38287873264,811.24,236401.4541,
2018-02-12,829020,642814524280485215530,5945,20485.96875,38752828307,865.27,241154.4129,
2018-02-13,745822,631470109460300672230,5965,20444.4375,37040485585,840.98,242643.0985,
2018-02-14,746384,642037200275274564971,5860,20052.5625,36680999206,920.11,236293.682,
2018-02-15,777318,634597078790457506176,5966,20608.40625,38240882715,927.95,238380.589,
2018-02-16,704758,601582134922607254221,5958,20372.25,37933382560,938.02,243106.1504,
2018-02-17,772079,678768793334739828202,6036,20551.125,39190067077,974.77,243542.0698,
2018-02-18,756092,766145047919865922075,5984,20346.09375,39397382859,913.9,243539.0262,
2018-02-19,811384,656179260443436593806,5898,20424.75,39606612657,939.79,242911.4767,
2018-02-20,886897,745416963641881496807,5814,20407.3125,41973901118,885.52,239653.9119,
2018-02-21,850504,741308287976547281988,5849,20672.4375,40847542931,840.1,241642.47,
2018-02-22,761893,614720011616644790837,5873,20401.21875,38837227832,804.63,243671.4308,
2018-02-23,733084,626411385520844402743,5926,20666.25,37991211338,854.7,245866.6703,
2018-02-24,732861,626790309264322518916,5850,20481.0,38209268440,833.49,244536.0463,
2018-02-25,690582,548954074265911231622,5858,20215.03125,37805002395,840.28,250331.8931,
2018-02-26,737453,546312001807188308268,5803,20335.3125,37390079297,867.62,247528.6317,
2018-02-27,694583,564395121085297778998,5865,20412.75,37544097966,871.58,243300.4607,
2018-02-28,720368,749088778484977121980,5898,20569.125,39310780770,851.5,252048.8658,
2018-03-01,684404,571259398160711421777,5879,20387.15625,37659539662,869.87,253200.9448,
2018-03-02,744666,734409679953660464312,5899,20674.96875,39983716238,855.6,255012.3761,
2018-03-03,673465,508960376279591569121,5949,20435.8125,37865237862,855.65,260398.6003,
2018-03-04,643241,553921798490833112829,5881,20220.28125,38730214278,864.83,253539.203,
2018-03-05,752756,633967897090789707539,5885,20319.375,38793616163,849.42,254483.1024,
2018-03-06,712591,516093938893652731544,5890,20444.15625,37307686369,815.69,255139.4372,
2018-03-07,783757,610123386230881750207,5915,20616.9375,38466490967,751.13,263414.6349,
2018-03-08,690139,540633566535207195133,5856,20300.34375,37448073374,698.83,262514.1983,
2018-03-09,650058,500781516992979558637,5898,20374.3125,37016588949,726.92,256561.6774,
2018-03-10,591377,397480635309803042138,5893,20465.90625,36078405981,682.3,259056.4904,
2018-03-11,608899,361572810783516851604,5957,20527.6875,34925525031,720.36,257997.7068,
2018-03-12,677908,513422000331515920608,5823,20360.4375,37215624308,697.02,259747.3582,
2018-03-13,699093,391731498948579854369,5865,20381.625,35427163435,689.96,259172.212,
2018-03-14,671198,421588644264632603220,5843,20411.53125,35522019946,613.15,256444.9328,
2018-03-15,654531,393576583529218744485,5881,20494.3125,35374686934,610.56,259568.9864,
2018-03-16,654584,420405332256286036893,5918,20533.40625,34947118314,600.53,268730.4354,
2018-03-17,593203,312269060195462190619,5856,20413.875,31445915711,549.79,266964.9124,
2018-03-18,684094,363787779257323383601,5933,20333.0625,36562436097,537.38,264836.0208,
2018-03-19,703891,377053890281894596370,5961,20309.90625,35802695120,555.55,265871.0509,
2018-03-20,661791,379918837075470956713,5959,20410.3125,34824000498,557.57,267110.5194,
2018-03-21,697872,442726380124657663598,5934,20297.90625,36536924121,559.91,263506.8368,
2018-03-22,619453,426379987300774751911,6014,20483.90625,33771872051,539.89,263150.0403,
2018-03-23,677103,450096131193212576042,5968,20231.4375,34522177147,543.83,264344.1817,
2018-03-24,613203,380876658324464577546,6058,20524.6875,32878378111,520.16,262566.4697,
2018-03-25,526372,333965328266451240131,6024,20330.0625,31986241666,523.01,263810.3782,
2018-03-26,626615,434589110834609434746,6004,20432.53125,31967319199,486.25,270957.8644,
2018-03-27,584055,360733891105136238976,5923,20270.15625,30405543514,448.78,264771.4928,
2018-03-28,579858,367473352732869271841,5949,20352.9375,29579341741,445.93,264397.7036,
2018-03-29,583673,388418603829586580887,5867,20400.1875,30620605384,383.9,259874.6018,
2018-03-30,633616,353292965848521851638,5938,20493.375,33817911220,393.82,262829.8108,
2018-03-31,584396,281163320479824931316,6050,20463.46875,33628710263,394.07,259223.1258,
2018-04-01,545141,250986521768595069414,6016,20202.375,32806978500,378.85,259619.4056,
2018-04-02,598505,308536535493142761883,6094,20465.25,34275278877,384.68,259753.6379,
2018-04-03,645977,332168332064339794709,5999,20389.59375,36638070285,415.93,253904.2585,
2018-04-04,628441,283251214704586114607,6001,20299.6875,38069223989,378.65,256180.9285,
2018-04-05,695871,488359096954945043288,6056,20599.40625,38406031856,381.36,257751.3129,
2018-04-06,647981,352355026596937228834,6051,20433.0,39892595936,370.35,264227.025,
2018-04-07,535865,242705023866295812552,6049,20253.0,35226156928,384.98,259807.1339,
2018-04-08,595733,282433505171212046207,6058,20360.34375,36718092042,400.72,257932.3909,
2018-04-09,609799,307438390275924637340,5995,20294.625,36420879261,399.02,249655.5258,
2018-04-10,571388,292820208814272275018,6073,20535.09375,34498152250,415.65,255877.335,
2018-04-11,609102,326021987300329802176,5962,20236.40625,36167887453,430.42,253513.7145,
2018-04-12,692606,378876589769982915613,5898,20198.71875,38944530354,493.95,252079.5961,
2018-04-13,730344,442272519664336551117,5923,20633.15625,39941881291,494.96,254808.1705,
2018-04-14,611188,317022299922293383113,5917,20388.65625,37051422552,502.79,255080.6519,
2018-04-15,619985,293300030526337773382,5939,20396.8125,37279688415,534.15,255100.7545,
2018-04-16,664402,333970774931710310111,5932,20585.34375,41367262885,511.67,256052.3846,
2018-04-17,742823,359839165635726830096,5835,20383.875,40466251221,503.03,255808.7177,
2018-04-18,703293,421581471854276217448,5795,20251.5,41752401881,525.78,249352.2209,
2018-04-19,814318,445072974679742331215,5810,20663.15625,42227790268,567.25,256511.2913,
2018-04-20,832220,445012554683672062586,5715,20348.25,41929292299,617.16,250405.9833,
2018-04-21,746104,347810312738837118592,5883,20539.59375,40430887565,605.17,259913.5162,
2018-04-22,748858,357656973437309746603,5902,20453.25,40830020164,621.33,256619.2584,
2018-04-23,802870,390663517807491230834,5776,20476.125,40462293418,644.13,260832.2833,
2018-04-24,816357,478509636834001687673,5720,20372.25,40514357609,703.35,255641.5849,
2018-04-25,799014,455279846455671350122,5818,20587.125,40232833784,617.73,257805.5643,
2018-04-26,793873,463462968986037080876,5867,20800.40625,39885121068,661.45,267393.1962,
2018-04-27,764479,486780280197732099486,5714,20369.90625,38211862312,643.33,257910.9333,
2018-04-28,775321,518979361455005521734,5713,20268.0,37348503833,683.02,254255.7956,
2018-04-29,756651,546699467868222445958,5833,20730.75,39452701435,689.31,265643.9588,
2018-04-30,778133,566570331846045134482,5724,20547.84375,39894191248,670.04,264176.9608,
2018-05-01,713839,444819094055217669908,5622,20451.09375,40429240606,670.81,256434.1957,
2018-05-02,787722,476351338422062569647,5712,20869.40625,41267021917,686.74,261978.5703,
2018-05-03,839586,569749608277279642436,5681,20610.84375,41099388553,777.62,263056.9143,
2018-05-04,1000526,545712357893820718879,5632,20592.5625,40546297144,784.21,266084.0108,
2018-05-05,789261,428660254429505399403,5741,20715.28125,41102779063,816.58,270333.0862,
2018-05-06,691273,383374428815809201176,5763,20624.34375,41025646645,790.39,270847.4157,
2018-05-07,789863,443728234107876048389,5835,20720.8125,40758232103,752.4,276583.217,
2018-05-08,820098,496310278441737879337,5734,20378.4375,40304578684,747.79,273677.2789,
2018-05-09,831127,522481470500627035482,5730,20527.125,41056578641,751.27,270175.0286,
2018-05-10,854827,737346626030821044456,5683,20465.53125,42077652571,723.61,270049.063,
2018-05-11,826099,721751162327102452778,5751,20661.28125,42137062466,677.8,273083.2403,
2018-05-12,788487,498479457735749796421,5754,20610.9375,41947482619,683.64,278875.4553,
2018-05-13,762439,522063870818825536181,5760,20444.8125,42095138110,729.34,278287.478,
2018-05-14,801788,667493522521262464200,5638,20392.21875,41575121024,727.41,273117.6599,
2018-05-15,779210,673498366946973774344,5732,20565.375,42107807607,705.64,269469.4111,
2018-05-16,807257,718126049678287303931,5645,20434.96875,41845709141,706.72,269830.24,
2018-05-17,835761,790210562435026283569,5704,20652.28125,42283965497,668.38,272613.0226,
2018-05-18,831831,747660402489322935430,5636,20692.96875,41377791441,693.57,270655.4582,
2018-05-19,846288,663303937890432455945,5603,20709.375,40966882698,696.05,272017.1413,
2018-05-20,777283,604615806852184105347,5642,20657.8125,41219233468,715.15,275816.8568,
2018-05-21,802211,683188824939211858567,5687,20708.90625,41831890123,696.73,278244.772,
2018-05-22,822409,769998110969073922024,5601,20527.6875,41456171332,640.84,275055.3865,
2018-05-23,833377,780870326686701650576,5655,20889.1875,41325261694,577.01,274364.416,
2018-05-24,811167,718821398058702516365,5563,20352.28125,41191748706,602.59,264380.7978,
2018-05-25,800838,688278233288638760460,5635,20647.21875,41338035589,584.77,266471.1125,
2018-05-26,761932,596384804368896016144,5719,20710.40625,41591669448,585.76,270868.0697,
2018-05-27,776024,546718705712742538729,5634,20422.6875,41421746726,569.64,264353.7928,
2018-05-28,861002,862659407170854551076,5704,20672.53125,42560712962,512.03,269029.2955,
2018-05-29,812183,825680263771708827003,5649,20649.375,42472863563,566.59,268134.3091,
2018-05-30,817167,867284349850765346694,5609,20679.65625,41831306449,557.12,265948.756,
2018-05-31,832842,1073931359970037777455,5647,20744.0625,43057803542,577.23,272316.521,
2018-06-01,758242,875763461594886623603,5624,20561.90625,42221792114,579.01,261144.0211,
2018-06-02,768017,602951398846849590088,5632,20709.75,40901201957,590.53,268099.8023,
2018-06-03,809997,590894601534515396669,5619,20486.53125,41445574359,619.04,266067.2667,
2018-06-04,807165,738620974183539765862,5672,20805.5625,42323300929,591.31,267430.541,
2018-06-05,780654,634673305813622342762,5591,20341.59375,41485005616,608.23,266560.0064,
2018-06-06,754070,809118512773919576672,5633,20628.09375,40366304070,606.3,265007.3855,
2018-06-07,775828,631629547324767929118,5639,20801.25,40967193153,604.44,267538.3994,
2018-06-08,720017,547890829721044439740,5679,20691.5625,41672235526,599.55,268957.8818,
2018-06-09,769427,439160061480240346427,5610,20815.78125,40490126878,593.38,280223.7453,
2018-06-10,771280,439124773458380885354,5641,20458.3125,40957162688,524.74,269619.0449,
2018-06-11,768985,473357637638702958952,5657,20812.03125,41470336349,531.15,274305.6302,
2018-06-12,770199,466833373619292895094,5714,20593.5,41570624158,494.53,277830.7046,
2018-06-13,797637,486765094398417436809,5752,20530.03125,40679789777,476.3,270306.5868,
2018-06-14,765916,523192811158680198047,5765,20491.6875,36689286279,519.83,269852.2189,
2018-06-15,763803,601608319485534845267,5782,20529.5625,37425182608,487.51,269008.4063,
2018-06-16,639775,575569880829221891969,5871,20575.125,40920378464,497.22,271809.3725,
2018-06-17,648548,310673913395604805045,5915,20422.40625,39762305224,496.74,269649.1862,
2018-06-18,695753,331453370209135276513,5954,20617.875,40588419803,517.63,279860.27,
2018-06-19,778765,465793926425134386061,5802,20478.1875,41529355327,538.45,282435.7599,
2018-06-20,803076,437737407766924542053,5823,20587.3125,42492438577,536.16,279162.6223,
2018-06-21,752035,416030268945038739667,5872,20457.75,42185388286,525.77,282764.1807,
2018-06-22,770457,882173226662989622718,5820,20648.25,41118162291,462.16,284625.7577,
2018-06-23,675918,347143282742146243976,5922,20649.1875,37530869888,474.18,280672.2867,
2018-06-24,671994,514962924372328146304,5881,20359.03125,37766116343,455.25,281667.0977,
2018-06-25,837265,527396861146826992976,5665,20534.625,39552748088,458.82,282781.5154,
2018-06-26,732170,388528456093991397193,5748,20639.4375,40325053173,429.58,280157.7279,
2018-06-27,771938,388472117690681004485,5847,20588.34375,40864261407,441.75,288133.7823,
2018-06-28,744784,370161263425879972306,5762,20390.8125,39892109183,420.72,279301.5766,
2018-06-29,735092,392302217431495410147,5764,20369.0625,39736452466,435.25,277277.2425,
2018-06-30,632981,1998556790395432391585,5870,20640.46875,43190516935,453.42,287848.4026,
2018-07-01,622633,3237253063074211435881,5837,20429.90625,44488940344,451.95,276235.7552,
2018-07-02,489559,5862526226015533452619,5929,20661.5625,44403826830,476.58,281066.2288,
2018-07-03,573532,4020762462384824357176,5809,20492.34375,43841659879,461.95,285353.1633,
2018-07-04,447112,2942865120270963848196,5837,20472.09375,44201388565,467.19,282978.2286,
2018-07-05,527586,2561443824110119678652,5808,20421.0,43708739479,467.55,292250.0375,
2018-07-06,459075,3356132066301597929903,5844,20420.25,43792443117,469.93,287617.8867,
2018-07-07,484105,3015040919354994238068,5820,20519.53125,43915762993,485.81,290970.122,
2018-07-08,631505,1382161998669233668912,5697,20415.0,40007496507,486.19,285211.1629,
2018-07-09,651926,1096827245813525884944,5855,20650.03125,43370048739,471.48,292711.4538,
2018-07-10,691771,734239112198462922593,5783,20358.9375,41946839108,432.69,285475.5765,
2018-07-11,643920,838937528693382250579,5931,20674.6875,43293417007,445.59,277618.9439,
2018-07-12,566058,1363060301494929584566,5993,20510.4375,44373182422,430.91,280736.7326,
2018-07-13,563317,1531902622518950679908,5953,20293.5,45172389925,432.46,277972.6386,
2018-07-14,508951,2932261846124502767301,6006,20453.8125,45337468864,433.74,278402.5296,
2018-07-15,453706,3561566982865693111171,6067,20610.375,44769838833,449.62,280223.7415,
2018-07-16,703999,583144510055501208200,5851,20378.8125,42392342609,478.75,280468.6157,
2018-07-17,701292,506768490526180218320,5889,20738.8125,42744624469,499.06,286575.539,
2018-07-18,746145,478470516253139299317,5757,20329.3125,41558538732,479.02,284188.3364,
2018-07-19,734702,431950070567657920362,5793,20430.5625,42598680722,468.65,280865.4338,
2018-07-20,671608,558219141946474358009,5838,20184.75,43107705894,448.84,276215.2061,
2018-07-21,620634,591209761714397364216,5997,20569.78125,43848849860,461.04,265356.9052,
2018-07-22,675356,367829167688820649551,5975,20770.21875,43686039590,457.65,277879.9228,
2018-07-23,758657,558459657485428185610,5862,20439.5625,43020718994,449.63,287300.9941,
2018-07-24,784910,475622972129876103397,5815,20560.40625,42108371249,479.47,282719.1101,
2018-07-25,787527,443459507125299296549,5900,20773.6875,42981057409,471.28,289873.6853,
2018-07-26,725630,390998800405600554498,5852,20419.78125,42685455814,462.03,287517.1961,
2018-07-27,788715,363146119386672588735,5909,20513.71875,40925241441,469.69,286980.17,
2018-07-28,703973,512539594286985921593,5991,20441.0625,38092270390,468.55,288229.5692,
2018-07-29,716354,303759406417416824159,6010,20493.28125,37955708262,466.2,289579.6618,
2018-07-30,757712,343232712471258651260,5963,20414.90625,40983817703,456.56,289075.2031,
2018-07-31,745063,355722347609619866520,5919,20595.375,41561563320,431.99,290345.5569,
2018-08-01,757758,747822723123541657989,5861,20427.09375,42361321878,419.87,287162.3906,
2018-08-02,779928,333957457254237446916,5854,20550.75,42271396577,410.83,292800.3203,
2018-08-03,753190,344035546741939909722,5916,20516.8125,42649322806,417.62,285672.7276,
2018-08-04,720548,401410556046793098654,6003,20602.3125,42480556982,406.91,292889.4426,
2018-08-05,704249,262742229465993020037,5932,20529.46875,41847737983,408.81,293048.5066,
2018-08-06,699536,426678880059263367624,5923,20410.3125,42982705325,404.95,293327.109,
2018-08-07,636342,1344326974617500283853,5875,20398.3125,44010142032,377.94,291954.5748,
