Date,Tx count,Tx fees (ETH),Block count,Block rewards (ETH),Gas used,Price (USD),Estimated TWh per Year,Minimum TWh per Year,Block reward (ETH),Hashrate (GH/s),Hashcount (EH/day),Estimated GWh per day,Minimum GWh per day
7/14/2017,249381,275.8806088,4502,23771.25,12734885135,197.14,4.833023552,4.833023552,5,66162.8973,5.716474327,13.24116042,13.24116042
7/15/2017,231961,288.0406269,4603,24152.34375,10654024056,169.1,4.803703789,4.803703789,5,68590.0251,5.926178169,13.1608323,13.1608323
7/16/2017,249138,276.7313205,4575,24009.6875,11266129267,155.42,4.766715987,4.766715987,5,70207.4606,6.065924596,13.05949585,13.05949585
7/17/2017,248473,281.5090484,4459,23518.28125,11980769662,189.97,4.749909102,4.749909102,5,66693.2842,5.762299755,13.01344959,13.01344959
7/18/2017,271055,423.6779429,4551,23950.3125,14125844187,227.09,4.729485189,4.729485189,5,68408.1739,5.910466225,12.95749367,12.95749367
7/19/2017,270122,324.8387505,4637,24483.59375,12131955982,194.41,4.71051288,4.71051288,5,71183.4584,6.150250806,12.90551474,12.90551474
7/20/2017,250065,256.13319,4632,24492.8125,11664100238,226.33,4.703696299,4.703696299,5,73430.2935,6.344377358,12.88683918,12.88683918
7/21/2017,232560,309.6415566,4543,23842.1875,10446514542,216.33,4.707310941,4.707310941,5,73178.0557,6.322584012,12.8967423,12.8967423
7/22/2017,205574,224.8256033,4649,24307.34375,9524071657,230.47,4.690474705,4.690474705,5,72967.3365,6.304377874,12.85061563,12.85061563
7/23/2017,260490,288.4939977,4660,24483.28125,11670362240,228.32,4.676305646,4.676305646,5,75690.2025,6.539633496,12.81179629,12.81179629
7/24/2017,263095,309.4402751,4582,24058.90625,13611993829,225.48,4.675493445,4.675493445,5,73612.8357,6.360149004,12.80957108,12.80957108
7/25/2017,242956,355.4861377,4686,24692.65625,12380952661,203.59,4.730304951,4.730304951,5,77165.6725,6.667114104,12.95973959,12.95973959
7/26/2017,223010,294.3839206,4650,24515,10833315646,202.88,4.744228809,4.744228809,5,76836.4143,6.638666196,12.99788715,12.99788715
7/27/2017,225435,263.9442453,4634,24352.65625,10120647777,202.93,4.785168591,4.785168591,5,75616.4916,6.533264874,13.11005093,13.11005093
7/28/2017,246494,281.9822899,4647,24685.15625,11945897337,191.21,4.809768098,4.809768098,5,77536.4097,6.699145798,13.17744684,13.17744684
7/29/2017,198773,204.1749346,4683,24492.5,9555608826,206.14,4.830499391,4.830499391,5,76584.8357,6.616929804,13.23424491,13.23424491
7/30/2017,206624,208.0367153,4704,24717.65625,11830615520,196.78,4.853878435,4.853878435,5,79028.534,6.828065338,13.29829708,13.29829708
7/31/2017,250090,231.2010839,4535,24058.59375,12631771948,201.33,4.887976881,4.887976881,5,80870.2609,6.987190542,13.39171748,13.39171748
8/1/2017,218582,263.5994019,4087,21420.46875,12712633763,225.9,4.919774492,4.919774492,5,80820.0069,6.982848596,13.47883422,13.47883422
8/2/2017,231068,236.9954219,4044,21135.3125,11528446756,218.12,4.889810866,4.889810866,5,79694.0246,6.885563725,13.3967421,13.3967421
8/3/2017,236335,236.5028087,3976,20966.40625,12302333888,224.39,4.838633991,4.838633991,5,76659.268,6.623360755,13.25653148,13.25653148
8/4/2017,257160,220.0283579,4040,21305,12936116501,220.6,4.84,4.84,5,79754.3216,6.890773386,13.26027397,13.26027397
8/5/2017,261400,236.0767088,4034,21187.8125,12932883007,253.09,4.852393322,4.852393322,5,78990.8015,6.82480525,13.29422828,13.29422828
8/6/2017,265127,244.9784373,4032,21265.625,12563169019,264.56,4.796543686,4.796543686,5,80020.6258,6.913782069,13.14121558,13.14121558
8/7/2017,281172,323.3490865,4094,21621.5625,13825333409,269.94,4.762762796,4.762762796,5,82348.3479,7.114897259,13.04866519,13.04866519
8/8/2017,318866,339.0838202,4093,21635.3125,15480719454,296.51,4.754496176,4.754496176,5,83308.9277,7.197891353,13.02601692,13.02601692
8/9/2017,280308,268.527475,4113,21729.375,14138834844,295.28,4.731194094,4.731194094,5,84931.897,7.338115901,12.9621756,12.9621756
8/10/2017,338241,313.1476575,4029,21463.75,15013390317,298.28,4.73400001,4.73400001,5,83442.1715,7.209403618,12.96986304,12.96986304
8/11/2017,356682,354.1621044,4105,21902.03125,16970909183,309.32,4.71080465,4.71080465,5,84627.2607,7.311795324,12.90631411,12.90631411
8/12/2017,338654,344.9860955,4113,21920.9375,16866888987,308.02,4.69375845,4.69375845,5,87270.9302,7.540208369,12.85961219,12.85961219
8/13/2017,333011,304.6405826,4129,22034.6875,16412188461,296.62,4.670178915,4.670178915,5,87653.9263,7.573299232,12.79501073,12.79501073
8/14/2017,410061,345.515738,4133,22038.125,19420639505,299.16,4.654739543,4.654739543,5,89584.3061,7.740084047,12.75271108,12.75271108
8/15/2017,413246,383.7452491,4132,22224.375,22420514846,286.52,4.700600937,4.700600937,5,90812.4199,7.846193079,12.87835873,12.87835873
8/16/2017,413624,1168.463266,4166,22565.78125,23252716251,301.38,4.726813895,4.726813895,5,91289.1473,7.887382327,12.95017505,12.95017505
8/17/2017,428007,690.5466421,4144,22532.96875,22078488852,300.3,4.75,4.75,5,92534.9297,7.995017926,13.01369863,13.01369863
8/18/2017,443356,1018.695225,4136,22310.46875,21706184631,292.62,4.788302893,4.788302893,5,91777.3051,7.929559161,13.11863806,13.11863806
8/19/2017,377418,471.9183433,4211,22564.375,19220763789,293.02,4.870241654,4.870241654,5,95425.5042,8.244763563,13.34312782,13.34312782
8/20/2017,309926,293.1477911,4156,22132.5,15896801546,298.2,4.907628335,4.907628335,5,93281.2322,8.059498462,13.44555708,13.44555708
8/21/2017,392880,329.8688243,4233,22745.78125,17401005729,321.85,4.935898541,4.935898541,5,95741.8313,8.272094224,13.5230097,13.5230097
8/22/2017,364727,325.3501223,4185,22522.65625,17186834718,313.37,4.975164539,4.975164539,5,95942.1567,8.289402339,13.63058778,13.63058778
8/23/2017,374711,315.8813612,4216,22610,17213958732,317.4,5.007083634,5.007083634,5,98296.3711,8.492806463,13.71803735,13.71803735
8/24/2017,352465,322.8598952,4184,22531.71875,15605369701,325.28,5.058159453,5.058159453,5,97228.3329,8.400527963,13.8579711,13.8579711
8/25/2017,352621,310.1367595,3554,18820.78125,14108202514,330.06,5.113268468,5.113268468,5,95339.2953,8.237315114,14.00895471,14.00895471
8/26/2017,306268,297.916683,3499,18565.78125,14015346534,332.86,5.112862742,5.112862742,5,95944.7226,8.289624033,14.00784313,14.00784313
8/27/2017,324173,275.3354401,3514,18635.46875,15001225365,347.88,5.087907653,5.087907653,5,95506.9876,8.251803729,13.93947302,13.93947302
8/28/2017,363799,323.1205493,3446,18425.46875,16485319187,347.66,5.061299627,5.061299627,5,92566.5693,7.997751588,13.86657432,13.86657432
8/29/2017,394649,516.1706156,3541,19080.15625,20167518335,372.35,5.031147042,5.031147042,5,99235.369,8.573935882,13.7839645,13.7839645
8/30/2017,400220,433.3801113,3531,18943.90625,18328764907,383.86,5.013370788,5.013370788,5,99678.7102,8.612240561,13.73526243,13.73526243
8/31/2017,384421,737.5526008,3473,18766.09375,19022461476,388.33,4.979932314,4.979932314,5,97955.4642,8.463352107,13.64365018,13.64365018
9/1/2017,390997,515.416187,3521,18829.375,19038356374,391.42,4.958155193,4.958155193,5,98985.3654,8.552335571,13.58398683,13.58398683
9/2/2017,331797,613.6621159,3541,18848.125,15951133510,351.03,4.933731895,4.933731895,5,98883.0465,8.543495218,13.51707368,13.51707368
9/3/2017,302525,296.6845437,3539,18642.03125,14093399641,352.45,4.894696514,4.894696514,5,98450.1542,8.506093323,13.41012744,13.41012744
9/4/2017,442592,487.7674961,3527,18921.09375,18669548895,303.7,4.859700449,4.859700449,5,99991.3961,8.639256623,13.31424781,13.31424781
9/5/2017,444572,615.8090011,3559,19101.25,20587720062,317.94,4.822876904,4.822876904,5,100474.3339,8.680982449,13.21336138,13.21336138
9/6/2017,496376,770.2774186,3510,18888.28125,21850533489,338.92,4.780234108,4.780234108,5,99614.2702,8.606672945,13.0965318,13.0965318
9/7/2017,448347,734.2395843,3547,19132.65625,21860214702,335.37,4.731589532,4.731589532,5,101735.9047,8.789982166,12.96325899,12.96325899
9/8/2017,463670,758.749007,3592,19267.1875,21076267456,306.72,4.753140801,4.753140801,5,106728.0408,9.221302725,13.02230356,13.02230356
9/9/2017,383654,441.0351204,3561,19035.78125,17994285809,303.79,4.766265094,4.766265094,5,104087.0767,8.993123427,13.05826053,13.05826053
9/10/2017,325128,413.2975693,3574,18988.75,15867451570,299.21,4.785301022,4.785301022,5,102462.2609,8.852739342,13.11041376,13.11041376
9/11/2017,365384,393.332823,3551,18846.09375,17619207471,297.95,4.821213995,4.821213995,5,102521.0502,8.857818737,13.20880547,13.20880547
9/12/2017,404898,519.9774662,3603,19312.5,19047548800,294.1,4.847920237,4.847920237,5,108070.1938,9.337264744,13.28197325,13.28197325
9/13/2017,365679,463.0586576,3536,18898.28125,18052205923,275.84,4.88372815,4.88372815,5,103537.1178,8.945606978,13.38007712,13.38007712
9/14/2017,380251,408.7683296,3599,19289.6875,18330776595,223.14,4.895908541,4.895908541,5,105590.7742,9.123042891,13.41344806,13.41344806
9/15/2017,441767,636.9715368,3616,19536.40625,20666662769,259.57,4.914029442,4.914029442,5,109240.2979,9.438361739,13.46309436,13.46309436
9/16/2017,373764,660.8595493,3609,19337.96875,20417940497,254.49,4.939625356,4.939625356,5,107169.6341,9.259456386,13.53322015,13.53322015
9/17/2017,289517,371.1830681,3630,19222.03125,16461120596,258.4,4.958438618,4.958438618,5,108004.7306,9.331608724,13.58476334,13.58476334
9/18/2017,362764,403.163138,3557,19065,18065378622,297.53,4.98333534,4.98333534,5,105851.5969,9.145577972,13.65297353,13.65297353
9/19/2017,337752,385.0734234,3628,19372.96875,18037053711,283,5.014094874,5.014094874,5,108650.3899,9.387393687,13.73724623,13.73724623
9/20/2017,324984,656.8346404,3600,19182.03125,19198494584,283.56,5.038793163,5.038793163,5,107391.0713,9.27858856,13.80491278,13.80491278
9/21/2017,317074,325.903199,3645,19336.40625,17557702349,257.77,5.050993609,5.050993609,5,109411.54,9.453157056,13.83833865,13.83833865
9/22/2017,271470,306.1125194,3001,15743.59375,14989028970,262.94,5.076871282,5.076871282,5,108415.5019,9.367099364,13.90923639,13.90923639
9/23/2017,260107,315.5243386,2884,15005.78125,14148926235,286.14,5.070586932,5.070586932,5,103936.501,8.980113686,13.89201899,13.89201899
9/24/2017,280929,440.0896943,2938,15461.40625,15049348283,282.6,5.010829315,5.010829315,5,106744.3503,9.222711866,13.72829949,13.72829949
9/25/2017,306614,383.1482721,2836,14874.375,15438672580,294.89,4.949051345,4.949051345,5,101530.2447,8.772213142,13.55904478,13.55904478
9/26/2017,306075,385.7751789,2890,15206.875,17258565559,288.64,4.892563486,4.892563486,5,102987.1868,8.89809294,13.40428352,13.40428352
9/27/2017,309047,422.7103634,2904,15411.09375,16132176667,309.97,4.825291582,4.825291582,5,105672.8117,9.130130931,13.21997694,13.21997694
9/28/2017,329208,370.1604724,2856,14997.96875,15969409283,302.77,4.771811615,4.771811615,5,101865.3038,8.801162248,13.07345648,13.07345648
9/29/2017,326502,330.886158,2829,14852.5,15903325578,292.58,4.7071922,4.7071922,5,97747.1226,8.445351393,12.89641699,12.89641699
9/30/2017,295798,371.9574814,2840,14931.40625,15741288840,302.77,4.64124847,4.64124847,5,97246.8496,8.402127805,12.71574923,12.71574923
10/1/2017,283871,358.6133294,2862,15132.65625,15310702625,303.95,4.573287796,4.573287796,5,101856.5841,8.800408866,12.52955561,12.52955561
10/2/2017,306095,356.9305788,2842,15089.21875,15476144246,296.81,4.500030942,4.500030942,5,101498.7153,8.769489002,12.3288519,12.3288519
10/3/2017,327906,381.2463957,2862,15178.4375,16505707600,291.81,4.431361601,4.431361601,5,101330.3025,8.754938136,12.14071672,12.14071672
10/4/2017,307399,385.3871522,2886,15318.4375,16487207597,291.68,4.35316785,4.35316785,5,104322.349,9.013450954,11.92648726,11.92648726
10/5/2017,314808,418.9830779,2946,15477.03125,15769323939,294.99,4.28903336,4.28903336,5,107720.1602,9.307021841,11.75077633,11.75077633
10/6/2017,319882,437.2553311,2848,15024.0625,16237865284,308.33,4.262728543,4.262728543,5,102813.1953,8.883060074,11.67870834,11.67870834
10/7/2017,291091,316.2763451,2848,15015.15625,14920815678,311.26,4.27600234,4.27600234,5,100704.8489,8.700898945,11.7150749,11.7150749
10/8/2017,296829,357.3478003,2879,15199.53125,15692320454,309.49,4.283129579,4.283129579,5,104067.9114,8.991467545,11.73460159,11.73460159
10/9/2017,328172,379.8447617,2882,15208.75,16593181455,296.95,4.293989093,4.293989093,5,104686.6792,9.044929083,11.76435368,11.76435368
10/10/2017,349605,417.7934975,2915,15484.375,16179450785,298.46,4.3216071,4.3216071,5,106119.6349,9.168736455,11.84001945,11.84001945
10/11/2017,344305,938.4151008,2915,15499.84375,16118748639,302.86,4.323231099,4.323231099,5,109279.7021,9.441766261,11.84446876,11.84446876
10/12/2017,363411,421.9570344,2899,15391.5625,16867122755,302.89,4.345141634,4.345141634,5,105449.0222,9.110795518,11.90449763,11.90449763
10/13/2017,379136,474.9040483,2891,15437.1875,16818042076,336.83,4.363375688,4.363375688,5,110049.5848,9.508284127,11.95445394,11.95445394
10/14/2017,332169,398.0496139,2887,15317.8125,16796028877,338.81,4.387798417,4.387798417,5,105135.748,9.083728627,12.02136553,12.02136553
10/15/2017,328921,386.38893,2925,15580.15625,16839186003,336.58,4.41267548,4.41267548,5,108556.0976,9.379246833,12.08952186,12.08952186
10/16/2017,408297,337.1164751,4554,16169.5625,21922149733,334.23,4.428373309,4.428373309,3,112491.5255,9.719267803,12.13252961,12.13252961
10/17/2017,505611,322.8472441,6050,20147.25,23228035407,316.14,4.539229036,4.539229036,3,114496.653,9.892510819,12.43624393,12.43624393
10/18/2017,470449,299.3709448,6221,20377.40625,21489016601,313.54,4.925077132,4.925077132,3,113792.9401,9.831710025,13.49336201,13.49336201
10/19/2017,494184,283.9296249,6241,20426.15625,24000639917,307.41,5.326147452,5.326147452,3,117973.6768,10.19292568,14.5921848,14.5921848
10/20/2017,546837,491.6724184,6237,20475,26586311517,303.08,5.747775742,5.747775742,3,117268.4555,10.13199456,15.7473308,15.7473308
10/21/2017,462902,230.0980114,6229,20143.21875,18071912431,299.55,6.181089808,6.181089808,3,116687.3756,10.08178925,16.93449262,16.93449262
10/22/2017,435493,196.1348006,6280,20384.25,17476517075,294.03,6.581258149,6.581258149,3,118870.2012,10.27038538,18.03084424,18.03084424
10/23/2017,468168,269.725566,6254,20470.40625,22112574421,285.27,7.003932795,7.003932795,3,117763.0093,10.174724,19.18885697,19.18885697
10/24/2017,492288,357.0951441,6248,20529.46875,26564339882,296.5,7.41899239,7.41899239,3,121642.1225,10.50987938,20.32600655,20.32600655
10/25/2017,460419,290.6658815,6176,20218.21875,26309948399,296.35,7.830029867,7.830029867,3,118684.8641,10.25437226,21.45213662,21.45213662
10/26/2017,466406,275.041131,6157,20198.15625,25792258901,295.54,8.24564261,8.24564261,3,114761.8238,9.915421576,22.59080167,22.59080167
10/27/2017,486147,297.4555437,6229,20471.25,26465608457,296.36,8.626154239,8.325123765,3,117091.7153,10.1167242,23.63329928,22.80855826
10/28/2017,484554,241.1676281,6240,20445.375,24238961845,293.35,9.076256775,8.52708617,3,118629.8189,10.24961635,24.86645692,23.36187992
10/29/2017,494176,242.5466925,6194,20288.8125,24746206086,304.04,9.196264139,8.729785201,3,117105.7539,10.11793714,25.19524422,23.91721973
10/30/2017,532626,295.6101972,6072,20098.59375,26614306113,306.8,9.256343396,8.293875801,3,115204.0015,9.95362573,25.35984492,22.7229474
10/31/2017,519906,330.6040312,6275,20636.4375,29533828429,303.64,9.335183131,8.386274641,3,119297.9707,10.30734467,25.57584419,22.97609491
11/1/2017,527783,370.4656949,6142,20228.34375,29424380755,289.42,9.376460489,8.63605041,3,120477.0125,10.40921388,25.68893285,23.66041208
11/2/2017,529277,373.8648318,6144,20296.78125,29711567693,284.92,9.420172072,8.278854304,3,115774.5028,10.00291704,25.80869061,22.68179261
11/3/2017,485790,278.6957341,6208,20309.4375,27474314374,304.51,9.437499436,8.180801576,3,113706.9239,9.824278225,25.85616284,22.413155
11/4/2017,398758,212.0775251,6196,20188.3125,21376023145,300.04,9.50570088,8.119017418,3,111929.8264,9.670737001,26.04301611,22.24388334
11/5/2017,417102,199.7490405,6299,20592.46875,18773996019,296.23,9.55304828,8.263932668,3,117028.67,10.11127709,26.17273501,22.64091142
11/6/2017,511663,268.7983039,6199,20240.625,21153932849,296.82,9.603916527,8.252663601,3,114621.414,9.90329017,26.31210007,22.61003726
11/7/2017,470418,315.0444979,6211,20413.78125,22865503353,291.84,9.627722556,8.128718958,3,113925.2212,9.843139112,26.37732207,22.2704629
11/8/2017,480413,379.9288537,6236,20252.90625,23449784813,307.35,9.68362066,8.371883458,3,116144.1465,10.03485426,26.53046756,22.93666701
11/9/2017,467172,324.9137747,6195,20313.09375,24998074107,319.66,9.763040104,8.189257038,3,114107.822,9.858915821,26.74805508,22.43632065
11/10/2017,457427,291.6887389,6300,20526.84375,23709873840,296.86,9.787091113,8.256983414,3,115773.7593,10.0028528,26.81394825,22.62187237
11/11/2017,394378,232.9537621,6267,20418.28125,22677610504,314.23,9.758460411,8.340768819,3,115718.414,9.99807097,26.73550798,22.85142142
11/12/2017,434380,297.7995624,6245,20210.71875,22925780729,306.02,9.885068052,8.565165925,3,118263.4894,10.21796548,27.08237822,23.46620801
11/13/2017,443176,309.3854351,6225,20421.1875,24529577479,314.6,9.968796755,8.396602985,3,117469.6839,10.14938069,27.31177193,23.00439174
11/14/2017,475984,335.9795272,6122,20050.03125,25946874938,334.72,9.99448332,8.323055388,3,114709.874,9.910933114,27.38214608,22.80289147
11/15/2017,540593,412.6625504,6237,20493.5625,27301153015,331.2,10.05480204,8.231530193,3,115382.9053,9.969083018,27.54740285,22.55213752
11/16/2017,491482,353.5070828,6154,20222.53125,25488120832,330.32,10.12502153,8.054330264,3,111657.6225,9.647218584,27.73978501,22.06665826
11/17/2017,508590,373.4867643,6235,20364,26784225318,331.72,10.1757538,8.068490116,3,112630.8165,9.731302546,27.87877753,22.10545237
11/18/2017,459679,255.6096205,6215,20331.9375,24532718494,346.65,10.24880791,7.99595777,3,111516.8425,9.635055192,28.07892578,21.90673362
11/19/2017,464563,282.2871076,6266,20422.78125,23975090718,354.6,10.26064465,8.103613294,3,112980.6417,9.761527443,28.11135521,22.20168026
11/20/2017,530141,371.5081441,6176,20408.34375,26027982305,367.71,10.3342632,8.52456532,3,120188.5528,10.38429096,28.31304986,23.35497348
11/21/2017,524044,363.8857553,6174,20394,25906539931,360.52,10.3976165,8.46368515,3,118772.9291,10.26198107,28.48662055,23.18817849
11/22/2017,546489,365.4892339,6242,20504.4375,26017543726,380.84,10.41712191,8.422184643,3,118382.3196,10.22823241,28.54006003,23.07447847
11/23/2017,537068,363.134861,6190,20347.40625,26725364867,406.57,10.47289052,8.740673296,3,122161.9842,10.55479543,28.69285074,23.94705013
11/24/2017,525529,312.0030804,6234,20413.125,26317732352,470.43,10.58325548,8.86529763,3,124844.7158,10.78658345,28.99522049,24.28848666
11/25/2017,561166,289.4549522,6201,20315.0625,27394849746,464.61,10.58589521,8.962789248,3,125309.3717,10.82672971,29.00245263,24.55558698
11/26/2017,542484,355.1085678,6169,20360.8125,27674135132,470.54,10.6449514,8.941704635,3,125187.293,10.81618212,29.16425041,24.49782092
11/27/2017,608695,369.1471538,6086,20271.75,30599511959,475.24,10.72905978,8.856144016,3,123438.9985,10.66512947,29.39468433,24.26340826
11/28/2017,638989,423.2037431,6094,20309.625,30288687055,466.27,10.79505542,8.656364307,3,121376.5047,10.48693001,29.5754943,23.71606659
